Patient_ID,Gender,City,Country,nombre,apellido1,apellido2,Age,altura_cm,peso_kg,dni,nuss
2585,Male,Barcelona,Spain,Hugo,Vazquez,Serrano,27,183.8,74,76129849X,089427327410
2586,Male,Barcelona,Spain,Vicente,Moreno,Bernat,49,177.9,78.7,81403144A,086493444996
2587,Male,Barcelona,Spain,Bernat,Marti,Molina,48,171.7,74.5,12324158E,086562553456
2588,Male,Barcelona,Spain,Alejandro,Sanchez,Flores,64,180.9,89.6,58814085A,081747586826
2589,Male,Barcelona,Spain,Miguel,Dalmau,Vidal,46,177.1,81.8,14495982W,083539432662
2590,Female,Barcelona,Spain,Cristina,Serra,Vidales,66,148.5,50.6,97054978S,089084932059
2591,Male,Barcelona,Spain,Ivan,Sanz,Alonso,36,175,90.9,12204731B,088878878292
2592,Male,Barcelona,Spain,Hugo,Cano,Santos,86,163.7,68.7,47437871A,087472613823
2593,Female,Barcelona,Spain,Patricia,Ortiz,Ruiz,42,162,59,85199444S,088982473585
2594,Male,Barcelona,Spain,Miguel,Bernat,Jimenez,30,183.5,72.3,61407525D,082195431883
2595,Male,Barcelona,Spain,Pedro,Cano,Sanchez,66,176.1,67.6,79400752Z,086500115061
2596,Male,Barcelona,Spain,Ivan,Gomez,Nuñez,71,182.3,98.6,94858236A,083755524919
2597,Female,Barcelona,Spain,Aina,Moreno,Gomez,64,161.7,53,18773097Z,081831413216
2598,Female,Barcelona,Spain,Marina,Castro,Navarro,85,161.5,66.3,72229279X,084061891739
2599,Female,Barcelona,Spain,Miriam,Sanchez,Martinez,34,160.9,66.2,38579432Z,081382325343
2600,Male,Barcelona,Spain,Jorge,Vazquez,Ortega,58,175.8,70.3,43666257K,089670026662
2601,Female,Barcelona,Spain,Beatriz,Pascual,Marti,62,169.8,86.5,55968952Q,087822364501
2602,Male,Barcelona,Spain,Eric,Sanchez,Roca,41,171.8,86.5,31543979P,086475784633
2603,Male,Barcelona,Spain,Carlos,Planellas,Pascual,25,177.3,77.1,47937744V,084176544325
2604,Male,Barcelona,Spain,Daniel,Marin,Vila,87,184.5,85,91381250L,088349391466
2605,Male,Barcelona,Spain,Manuel,Delgado,Lopez,89,184.1,99.8,74165443B,086320935146
2606,Female,Barcelona,Spain,Carmen,Prieto,Iglesias,30,171.3,67,96192794D,089535239405
2607,Male,Barcelona,Spain,Roberto,Ramirez,Jimenez,88,170.5,58.8,61249616H,086889942907
2608,Female,Barcelona,Spain,Victoria,Rubio,Dominguez,35,155.4,49.2,87416434N,082515700120
2609,Male,Barcelona,Spain,Ruben,Torres,Rodriguez,42,181.4,74.1,64461669Y,081877991707
2610,Female,Barcelona,Spain,Neus,Rubio,Morales,57,153.9,71.7,40744976Q,082275109505
2611,Male,Barcelona,Spain,Hugo,Alonso,Ortega,45,158.4,63.2,76772612S,088184898866
2612,Female,Barcelona,Spain,Daniela,Planellas,Morales,63,165.6,71.8,63526654X,082484303442
2613,Male,Barcelona,Spain,Hugo,Gomez,Morales,39,165.8,75,76249175N,082254855804
2614,Male,Barcelona,Spain,Alejandro,Vidal,Rubio,75,170.6,74.7,90163002N,083701999208
2615,Male,Barcelona,Spain,Marcos,Vidales,Garcia,79,185.3,88.4,86930385E,087571646779
2616,Female,Barcelona,Spain,Elena,Molina,Fernandez,60,161.1,76.5,98117002Z,081389664203
2617,Male,Barcelona,Spain,Fernando,Medina,Flores,71,171.4,71.7,60141537X,084201237592
2618,Female,Barcelona,Spain,Victoria,Serra,Mendez,55,160.6,75.2,39558840J,089798045444
2619,Male,Barcelona,Spain,Luis,Garcia,Blanco,77,183.8,85.7,35836545S,081108150496
2620,Male,Barcelona,Spain,Jorge,Bernat,Gomez,56,168.9,88.8,78838103Z,084778004444
2621,Male,Barcelona,Spain,Miguel,Navarro,Delgado,65,188.1,73.9,43998999E,087090783023
2622,Female,Barcelona,Spain,Valeria,Ferrer,Gisbert,56,164.7,54.3,98264035P,085355694715
2623,Female,Barcelona,Spain,Alba,Vazquez,Perez,67,159,66.1,58267104P,087833631857
2624,Male,Barcelona,Spain,Oriol,Molina,Sanz,19,183.2,82,68080256A,087170008781
2625,Male,Barcelona,Spain,Jorge,Bernat,Prieto,56,162,63.2,51498287E,083050827696
2626,Female,Barcelona,Spain,Carmen,Vila,Gomez,57,163.2,75.7,86594776Y,084599536972
2627,Male,Barcelona,Spain,Pedro,Vidal,Gisbert,39,178.1,64.2,92991046E,081526609106
2628,Female,Barcelona,Spain,Noelia,Nuñez,Moreno,59,171.9,91.1,38207589N,089989972573
2629,Female,Barcelona,Spain,Laura,Planellas,Torres,20,161.2,54.2,86844201L,084536600746
2630,Male,Barcelona,Spain,Jordi,Medina,Suarez,71,192.2,102.8,84344861C,083070332275
2631,Male,Barcelona,Spain,Fernando,Ruiz,Vila,30,163.3,64.9,27628394N,089104880919
2632,Female,Barcelona,Spain,Berta,Pascual,Planellas,18,164.5,80.3,90466672J,087049420809
2633,Female,Barcelona,Spain,Paula,Lopez,Prieto,39,158.3,60.4,52049814D,082208597615
2634,Female,Barcelona,Spain,Silvia,Vila,Bernat,35,162.6,64.4,35248198P,087522573671
2635,Female,Barcelona,Spain,Natalia,Gutierrez,Ramos,67,159.2,78.8,56948015S,081877838628
2636,Male,Barcelona,Spain,Jose Antonio,Prieto,Sanchez,36,170.5,69.1,53094227S,084360340329
2637,Male,Barcelona,Spain,Carlos,Cano,Castro,70,172.4,68.6,84688148D,088420296143
2638,Male,Barcelona,Spain,Mario,Blanco,Marti,86,192.6,99.4,97807550G,083244238020
2639,Male,Barcelona,Spain,Joan,Dominguez,Rubio,57,173.2,75.3,83923323A,085923176845
2640,Female,Barcelona,Spain,Cristina,Medina,Santos,20,165.5,61,13862058G,084411291092
2641,Male,Barcelona,Spain,Ruben,Castro,Marti,18,169.8,68.6,17064931N,084093225264
2642,Male,Barcelona,Spain,Diego,Gil,Riera,21,172,64.9,74947781G,089176248162
2643,Female,Barcelona,Spain,Elena,Dominguez,Delgado,63,156.4,73.6,40851762J,085893390670
2644,Male,Barcelona,Spain,Pablo,Delgado,Torres,25,173,74.5,35019706K,089009368655
2645,Female,Barcelona,Spain,Raquel,Blanco,Iglesias,30,152.6,72.1,37985795F,081196591157
2646,Female,Barcelona,Spain,Cristina,Torres,Roca,75,158.2,51.3,85207468N,082851313349
2647,Female,Barcelona,Spain,Miriam,Marin,Pascual,82,158.7,79.8,89895636K,081540105846
2648,Male,Barcelona,Spain,Angel,Castillo,Medina,24,169,60.2,51178595F,082996423329
2649,Male,Barcelona,Spain,Victor,Medina,Molina,62,174.7,69.6,44568616K,088425971451
2650,Female,Barcelona,Spain,Silvia,Navarro,Font,83,164,71.6,61406900M,089110942813
2651,Male,Barcelona,Spain,Xavier,Vazquez,Riera,78,188.7,100.6,59255650Z,083567297530
2652,Male,Barcelona,Spain,Eric,Rodriguez,Garcia,66,186.7,85.9,89600291L,082612336772
2653,Female,Barcelona,Spain,Lorena,Vidales,Cortes,73,167.8,58.9,66941829F,081088731706
2654,Female,Barcelona,Spain,Lorena,Vidales,Ramos,75,155.6,63,40465790G,087105015650
2655,Male,Barcelona,Spain,Fernando,Gomez,Riera,85,182.8,67.9,95426644N,088290657865
2656,Male,Barcelona,Spain,Juan Carlos,Jimenez,Dalmau,49,175.1,64.6,10056475R,086510467991
2657,Male,Barcelona,Spain,Fernando,Delgado,Santos,74,178.4,66,25345067X,088928488641
2658,Female,Barcelona,Spain,Alba,Lopez,Marin,77,159.6,68.2,88961566G,086582035807
2659,Female,Barcelona,Spain,Ines,Garcia,Marin,36,165,71.5,91426854Z,081911128725
2660,Female,Barcelona,Spain,Helena,Ramos,Bernat,80,170.1,80.8,98194854B,088196478848
2661,Female,Barcelona,Spain,Carmen,Dalmau,Morales,63,157.2,77.1,96965622Z,088114067648
2662,Male,Barcelona,Spain,Guillermo,Gomez,Martinez,61,163.9,75,19110982Y,083001793489
2663,Male,Barcelona,Spain,Ruben,Garcia,Sanz,75,172.3,78.7,92559096N,081081037481
2664,Female,Barcelona,Spain,Ines,Planellas,Cano,90,156.5,63.8,59086521G,085298475122
2665,Male,Barcelona,Spain,Marc,Moreno,Dalmau,85,174.6,65.6,56488322T,086043072077
2666,Female,Barcelona,Spain,Beatriz,Serra,Gomez,50,156.5,52.7,80748487H,085124588878
2667,Female,Barcelona,Spain,Julia,Serrano,Bernat,70,157.9,77.5,40977483Q,086182521604
2668,Male,Barcelona,Spain,Joaquin,Serrano,Pascual,76,179.1,76.6,58554752H,085088689077
2669,Female,Barcelona,Spain,Daniela,Bernat,Serrano,18,162.5,62.4,75832616Y,087107287672
2670,Female,Barcelona,Spain,Esther,Riera,Castillo,33,162.9,82.8,51923617J,085959037745
2671,Female,Barcelona,Spain,Lucia,Ortiz,Molina,60,159.7,79.1,78257616R,089137401480
2672,Female,Barcelona,Spain,Marina,Puig,Vidales,23,164.1,75.8,58977313T,081181687917
2673,Male,Barcelona,Spain,Mario,Dominguez,Navarro,82,178.1,66.6,23248180X,082337882043
2674,Female,Barcelona,Spain,Daniela,Vidal,Dalmau,85,163.7,74.2,34436509N,086968247973
2675,Female,Barcelona,Spain,Berta,Marin,Sanchez,37,159.3,68.5,18867166J,084194108803
2676,Female,Barcelona,Spain,Sofia,Molina,Lopez,39,156,49.7,91689833B,081370321995
2677,Female,Barcelona,Spain,Valeria,Marti,Serra,52,159.1,77.4,72957484N,086785667705
2678,Female,Barcelona,Spain,Laia,Torres,Vila,42,158.9,52.7,23422497X,087355571704
2679,Female,Barcelona,Spain,Martina,Navarro,Iglesias,78,154.4,49.6,74853890E,081706258358
2680,Male,Barcelona,Spain,Victor,Moreno,Riera,90,177,81.4,15557588C,081897636631
2681,Female,Barcelona,Spain,Carla,Sanz,Gil,50,153.2,56.6,61005325X,087490773233
2682,Male,Barcelona,Spain,Javier,Iglesias,Suarez,35,180.1,69.7,39620751P,084481947916
2683,Female,Barcelona,Spain,Gemma,Castro,Gutierrez,36,156.8,77.8,21059368Q,086585292781
2684,Male,Barcelona,Spain,Jose,Alonso,Blanco,64,160.6,51.9,51879075E,088202370889
2685,Male,Barcelona,Spain,Fernando,Sanchez,Torres,63,169.1,72.2,68133020M,084784064823
2686,Female,Barcelona,Spain,Natalia,Ramos,Serrano,58,152.4,50.9,35315009G,084346495904
2687,Male,Barcelona,Spain,Eric,Sanz,Moreno,51,171.4,90.1,78807495L,083125383718
2688,Male,Barcelona,Spain,Gonzalo,Delgado,Serra,45,179.7,74.9,75031269W,087556156182
2689,Female,Barcelona,Spain,Nuria,Roca,Bernat,65,167.5,78.3,21295204X,085306409318
2690,Male,Barcelona,Spain,Ricardo,Fernandez,Soler,22,177.6,74.6,22693470Z,083722517435
2691,Female,Barcelona,Spain,Natalia,Suarez,Cano,85,155,54.2,95869426K,084272574426
2692,Female,Barcelona,Spain,Neus,Serra,Gisbert,58,159.7,64,66728679K,085203227283
2693,Female,Barcelona,Spain,Victoria,Serrano,Ramirez,78,172.8,78.7,55759886C,085776905996
2694,Female,Barcelona,Spain,Silvia,Torres,Ramos,78,169.7,63.3,89626516R,084703091647
2695,Female,Barcelona,Spain,Sonia,Torres,Rodriguez,80,161.8,65.1,28080384Y,089864517120
2696,Male,Barcelona,Spain,Hugo,Planellas,Cruz,24,159.7,58.7,50030002B,081658448775
2697,Female,Barcelona,Spain,Teresa,Morales,Martinez,24,157.2,49.9,51032521Y,086748046556
2698,Male,Barcelona,Spain,Pau,Garcia,Puig,29,178.4,90.1,59707177M,084138360576
2699,Male,Barcelona,Spain,Albert,Navarro,Planellas,63,163.6,66,20005751Y,084105236389
2700,Male,Barcelona,Spain,Daniel,Morales,Lopez,22,180.8,65.7,40349739B,085183159195
2701,Female,Barcelona,Spain,Teresa,Ferrer,Morales,75,172,61.4,64354845V,083098322435
2702,Male,Barcelona,Spain,Pedro,Planellas,Nuñez,59,171.2,90.1,38426756N,082770554381
2703,Female,Barcelona,Spain,Natalia,Mendez,Torres,47,162.2,76.8,22497796R,082291099953
2704,Female,Barcelona,Spain,Carmen,Ruiz,Nuñez,76,154.5,53,95733603J,082543197596
2705,Male,Barcelona,Spain,Jose Luis,Fernandez,Suarez,68,181.7,75.7,57471517Z,083304362862
2706,Female,Barcelona,Spain,Ariadna,Iglesias,Gisbert,85,156.1,75.4,67214533T,087379801189
2707,Female,Barcelona,Spain,Carla,Sanchez,Cano,47,161.4,52.7,43662435V,082520117458
2708,Male,Barcelona,Spain,Alejandro,Cortes,Serrano,21,177.7,69.9,49276996W,087162999422
2709,Female,Barcelona,Spain,Sofia,Pascual,Vila,68,162.1,62.6,58513736B,083209496256
2710,Female,Barcelona,Spain,Isabel,Mendez,Molina,37,171.2,61.5,15251635J,082505242005
2711,Female,Barcelona,Spain,Raquel,Gil,Puig,33,155.6,55.6,27167369E,085785134832
2712,Female,Barcelona,Spain,Miriam,Cortes,Iglesias,29,161.8,58.5,80006134J,087344235636
2713,Male,Barcelona,Spain,Mario,Gomez,Sanchez,55,189.3,74.6,75898345R,089426724996
2714,Male,Barcelona,Spain,Ignacio,Gutierrez,Lopez,48,180,79,19846944Z,085169741166
2715,Female,Barcelona,Spain,Patricia,Perez,Navarro,26,166.1,62.5,95945623L,086862124216
2716,Female,Barcelona,Spain,Claudia,Fernandez,Delgado,85,167.2,75.9,89306604L,083908907783
2717,Female,Barcelona,Spain,Meritxell,Roca,Iglesias,83,166.6,58.9,25245052E,089903319039
2718,Male,Barcelona,Spain,Victor,Santos,Lopez,43,174.4,83.7,49676562N,084270182061
2719,Female,Barcelona,Spain,Ariadna,Dalmau,Ruiz,65,169.7,65.3,48598824P,088854151679
2720,Male,Barcelona,Spain,Jose,Soler,Cano,68,164.2,61.2,69651790Q,083226665862
2721,Female,Barcelona,Spain,Silvia,Garcia,Cano,32,161.1,59.4,95763098E,088924417873
2722,Female,Barcelona,Spain,Isabel,Garcia,Roca,68,167.9,74.8,57051237J,087502900556
2723,Female,Barcelona,Spain,Valeria,Pascual,Vila,22,162.9,68.1,29086310G,088804038954
2724,Male,Barcelona,Spain,Jose Luis,Castro,Navarro,24,171.1,89.9,10161404G,085169770569
2725,Male,Barcelona,Spain,Pol,Cruz,Iglesias,55,172.9,87.9,34590663C,089130151944
2726,Male,Barcelona,Spain,Jose Luis,Vila,Bernat,49,179.7,82.8,77444662M,085023872162
2727,Female,Barcelona,Spain,Raquel,Mendez,Prieto,83,172.1,85.4,64427374G,084258386659
2728,Male,Barcelona,Spain,Pol,Garcia,Puig,65,170.7,71,25149835W,089211446331
2729,Male,Barcelona,Spain,Jose Antonio,Gutierrez,Moreno,39,179.7,72.1,55264262T,083137923895
2730,Male,Barcelona,Spain,Alvaro,Sanz,Dalmau,35,173.2,93.3,44585808D,084514640047
2731,Female,Barcelona,Spain,Laura,Cortes,Castro,82,161,79,22288313W,084063648550
2732,Female,Barcelona,Spain,Mireia,Font,Roca,26,150.7,61.7,65892905K,086180331020
2733,Male,Barcelona,Spain,Luis,Dalmau,Rubio,37,179.5,67.9,21968376H,088190282063
2734,Male,Barcelona,Spain,Diego,Torres,Santos,26,179.5,93.1,29625533S,089363610231
2735,Male,Barcelona,Spain,Diego,Sanz,Delgado,81,170.2,90.9,65603572M,083676443546
2736,Male,Barcelona,Spain,Javier,Puig,Iglesias,52,175.5,90.8,30716482M,084847579817
2737,Female,Barcelona,Spain,Maria,Gil,Sanchez,78,160.6,64.2,38860679V,084548629150
2738,Female,Barcelona,Spain,Martina,Ortiz,Iglesias,87,155.1,65.6,79620290V,089610443404
2739,Male,Barcelona,Spain,Oriol,Dalmau,Ortega,21,154.3,56.9,79442020C,082438270979
2740,Female,Barcelona,Spain,Raquel,Gomez,Sanz,68,158.7,56.5,51032198M,089352200304
2741,Male,Barcelona,Spain,Marc,Gutierrez,Riera,25,175.5,93.8,46318536D,085535241816
2742,Female,Barcelona,Spain,Dolores,Ramirez,Prieto,67,158.6,72,26069326E,081881286168
2743,Female,Barcelona,Spain,Neus,Roca,Ortiz,30,164.6,79.8,90862425M,089223716932
2744,Female,Barcelona,Spain,Helena,Serrano,Soler,36,165,79.6,66408278X,081759719405
2745,Male,Barcelona,Spain,Jose Luis,Garcia,Ruiz,61,166.4,66.9,51702142M,083904404559
2746,Female,Barcelona,Spain,Isabel,Suarez,Lopez,72,152.8,47.9,89255483G,083679985258
2747,Male,Barcelona,Spain,Hugo,Rodriguez,Delgado,51,179.9,65.3,66179890N,088884639890
2748,Female,Barcelona,Spain,Montserrat,Nuñez,Delgado,63,159.3,67.6,20107366F,088914469616
2749,Male,Barcelona,Spain,Marc,Bernat,Bernat,62,190.1,86.3,64975535Y,082131862935
2750,Female,Barcelona,Spain,Lucia,Jimenez,Ruiz,88,155.5,76.1,46231419Q,082442623148
2751,Male,Barcelona,Spain,Pablo,Vazquez,Marti,21,176.4,99.4,69457259L,082891873493
2752,Female,Barcelona,Spain,Rosa,Moreno,Marti,63,166.9,66.6,77029306Y,087976159516
2753,Male,Barcelona,Spain,Francisco,Alonso,Iglesias,51,182.3,81.8,68470929K,084362350451
2754,Female,Barcelona,Spain,Sonia,Delgado,Fernandez,23,148.6,59.2,15545952E,088763217516
2755,Male,Barcelona,Spain,Manuel,Dalmau,Cabrera,62,164.1,60.7,60861669N,086224976177
2756,Male,Barcelona,Spain,Ricardo,Perez,Cruz,52,183.4,73.1,28726650H,089545784719
2757,Female,Barcelona,Spain,Miriam,Soler,Pascual,61,155.8,51,75293096C,087195767941
2758,Female,Barcelona,Spain,Silvia,Dominguez,Dominguez,24,168.6,74.7,80816421X,088359763493
2759,Female,Barcelona,Spain,Silvia,Vidal,Bernat,42,164.5,64.4,98814366H,084808575006
2760,Male,Barcelona,Spain,Ricardo,Navarro,Mendez,39,176.8,79.2,28168686B,085056505386
2761,Male,Barcelona,Spain,Pedro,Castillo,Dalmau,70,176.9,65.5,87942418D,085682931083
2762,Female,Barcelona,Spain,Ariadna,Riera,Ferrer,84,166.7,84.7,32629061L,085552624418
2763,Male,Barcelona,Spain,Ricardo,Morales,Dominguez,70,171.2,60.7,52085937E,087964380076
2764,Male,Barcelona,Spain,David,Gisbert,Sanchez,46,165,57.9,11038341C,089831210653
2765,Female,Barcelona,Spain,Cristina,Fernandez,Pascual,58,166.1,65.9,98318288G,086004812146
2766,Female,Barcelona,Spain,Neus,Rodriguez,Ruiz,27,164.4,68.1,64208805G,081601083076
2767,Female,Barcelona,Spain,Laia,Lopez,Rodriguez,63,162.7,57.6,13938902M,083694160796
2768,Male,Barcelona,Spain,Juan Carlos,Gisbert,Morales,65,173.1,95.1,37468657R,082994717947
2769,Female,Barcelona,Spain,Helena,Martinez,Cruz,19,159.4,61,35349234M,089779740130
2770,Male,Barcelona,Spain,Alvaro,Cano,Castro,83,188.7,105.4,17983409P,084390251893
2771,Female,Barcelona,Spain,Montserrat,Moreno,Medina,72,165.3,61.9,56628666K,086632056077
2772,Male,Barcelona,Spain,Jordi,Dominguez,Serrano,75,170.6,78.8,69648269Z,085384311836
2773,Female,Barcelona,Spain,Teresa,Nuñez,Ruiz,67,166.8,74.1,71684402A,083115014317
2774,Female,Barcelona,Spain,Miriam,Gil,Perez,53,156.6,57.7,45466953R,083272350539
2775,Female,Barcelona,Spain,Julia,Garcia,Navarro,42,166.7,71.3,55786324P,085648126170
2776,Male,Barcelona,Spain,Alejandro,Garcia,Planellas,20,181.3,97.2,58104259A,084477567152
2777,Male,Barcelona,Spain,Victor,Rubio,Ramirez,90,180.3,80.3,85125555W,085944424390
2778,Male,Barcelona,Spain,Ramon,Nuñez,Nuñez,20,175.8,88,49340428T,089933840087
2779,Male,Barcelona,Spain,Sergio,Bernat,Ferrer,64,173.9,69.5,90469312P,081102003427
2780,Female,Barcelona,Spain,Sonia,Ortiz,Mendez,37,168.6,66.6,92255842J,088543044791
2781,Female,Barcelona,Spain,Beatriz,Castro,Sanchez,69,158.4,71.8,69447785K,086239178900
2782,Female,Barcelona,Spain,Marta,Martinez,Castro,64,164,72.8,67289528S,088550897953
2783,Female,Barcelona,Spain,Victoria,Marti,Dalmau,47,167.5,60.4,48663371V,089184934009
2784,Male,Barcelona,Spain,Manuel,Lopez,Planellas,71,169.2,68.5,39080085A,084364923072
2785,Female,Barcelona,Spain,Laia,Ortega,Jimenez,89,167.5,59.8,71568419D,086090135568
2786,Male,Barcelona,Spain,Pau,Gomez,Dominguez,89,180.4,82.8,87366429D,083346480666
2787,Female,Barcelona,Spain,Valeria,Santos,Planellas,53,161.2,72,53558669H,081709264247
2788,Female,Barcelona,Spain,Nuria,Puig,Torres,68,163.9,63.8,13896480H,084420376255
2789,Female,Barcelona,Spain,Neus,Gisbert,Molina,59,168.7,62.3,47549706N,082814713936
2790,Female,Barcelona,Spain,Paula,Vazquez,Gomez,78,168.8,62,98599358Z,084075197210
2791,Male,Barcelona,Spain,Fernando,Iglesias,Torres,59,180.7,76.7,24155635T,083324038910
2792,Male,Barcelona,Spain,Jose,Riera,Ramos,41,183.6,74.1,88625426D,083882778411
2793,Male,Barcelona,Spain,Jose Luis,Sanz,Delgado,89,169.8,61.6,68368433J,084303162667
2794,Female,Barcelona,Spain,Paula,Suarez,Castro,45,150.8,68.2,45390645F,086945188649
2795,Female,Barcelona,Spain,Andrea,Serrano,Font,39,163.3,77,37764924M,084753010372
2796,Male,Barcelona,Spain,Marc,Lopez,Jimenez,38,175.9,83.8,79828385P,085716606554
2797,Male,Barcelona,Spain,Pol,Cortes,Vazquez,74,177.6,87.1,47271945E,083097925341
2798,Male,Barcelona,Spain,Victor,Fernandez,Suarez,74,183.3,86.4,60702053Q,081671221453
2799,Male,Barcelona,Spain,Ignacio,Santos,Marin,69,168.3,58,40944003R,086346250732
2800,Male,Barcelona,Spain,Ruben,Sanchez,Bernat,40,170.4,92.4,92424384B,085563118505
2801,Male,Barcelona,Spain,Pablo,Blanco,Delgado,21,180.1,100.4,18973134C,085493899002
2802,Male,Barcelona,Spain,Bernat,Marti,Pascual,23,176.1,63.1,57280566D,087117427408
2803,Female,Barcelona,Spain,Alba,Gomez,Ortiz,87,167.5,64,21675867T,081794683962
2804,Male,Barcelona,Spain,Luis,Molina,Rubio,65,177.8,86.9,95869444Q,081113978075
2805,Male,Barcelona,Spain,Ruben,Vazquez,Morales,27,184.2,69.4,69580439B,081665471979
2806,Female,Barcelona,Spain,Ana,Cruz,Cabrera,79,171.6,66,48312519F,087021904030
2807,Female,Barcelona,Spain,Lucia,Dalmau,Perez,72,166.1,86.7,88580020M,084043602185
2808,Female,Barcelona,Spain,Ines,Pascual,Flores,64,157.8,51.3,38138860F,088601027654
2809,Male,Barcelona,Spain,Carlos,Gomez,Flores,51,181.5,97,57385991W,081554227228
2810,Male,Barcelona,Spain,Manuel,Moreno,Lopez,45,177.7,85.8,15857810T,082983062688
2811,Male,Barcelona,Spain,Gonzalo,Sanchez,Soler,65,157.3,56.8,56958858W,089854174896
2812,Female,Barcelona,Spain,Beatriz,Font,Morales,61,154.2,66.8,63538332G,087812103719
2813,Female,Barcelona,Spain,Ariadna,Castillo,Font,79,162.5,79.5,55565909W,088927342425
2814,Male,Barcelona,Spain,Pablo,Ruiz,Garcia,27,172.2,87.2,69694947W,083964021870
2815,Male,Barcelona,Spain,Roberto,Planellas,Cruz,28,175.2,72.3,67373688H,086467067565
2816,Female,Barcelona,Spain,Esther,Cruz,Ramirez,72,161.9,74.8,50837008Q,088160225201
2817,Female,Barcelona,Spain,Elena,Roca,Serrano,81,169.2,88.1,47594995Z,089436018004
2818,Female,Barcelona,Spain,Meritxell,Sanz,Vila,32,164.2,63.1,42782998P,082149195118
2819,Female,Barcelona,Spain,Sofia,Medina,Pascual,42,153.9,62,38623177J,082230207292
2820,Female,Barcelona,Spain,Valeria,Torres,Ortega,77,158.4,80.2,20481885V,088155587284
2821,Female,Barcelona,Spain,Silvia,Ortega,Serra,42,159.6,78.4,97481176T,088755485808
2822,Female,Barcelona,Spain,Marina,Rubio,Puig,32,153.8,69.8,51704822V,088860643508
2823,Male,Barcelona,Spain,Vicente,Gomez,Ferrer,84,173.8,85.3,63201062Y,089329233027
2824,Female,Barcelona,Spain,Sofia,Vidales,Dominguez,80,153.7,73.1,64656405R,081264050920
2825,Female,Barcelona,Spain,Claudia,Blanco,Soler,88,165.2,80.6,29863043G,088162234212
2826,Female,Barcelona,Spain,Berta,Vidales,Alonso,39,161.4,71,53725178F,084049580520
2827,Male,Barcelona,Spain,Juan,Perez,Ortiz,90,176.2,76.9,26191917T,083828939266
2828,Male,Barcelona,Spain,Jordi,Delgado,Prieto,79,172.2,87.1,97152210A,087050543682
2829,Male,Barcelona,Spain,Sergio,Garcia,Rubio,27,168.8,83.6,96206803B,089922963458
2830,Female,Barcelona,Spain,Andrea,Alonso,Dalmau,45,161.2,53.4,84701429L,088812021044
2831,Male,Barcelona,Spain,Marcos,Fernandez,Molina,21,185.5,102.5,57454279A,085650946951
2832,Male,Barcelona,Spain,Ignacio,Planellas,Ruiz,85,178,92.6,14180343S,081860638609
2833,Male,Barcelona,Spain,Victor,Cano,Font,38,165.3,57.4,54799695X,086467781830
2834,Female,Barcelona,Spain,Claudia,Alonso,Molina,87,164.9,70.7,62438877H,083300511356
2835,Female,Barcelona,Spain,Claudia,Blanco,Prieto,54,156.7,55.9,92317023Z,084353721794
2836,Female,Barcelona,Spain,Sara,Ruiz,Rubio,58,163.4,76.9,34672783F,084708638835
2837,Female,Barcelona,Spain,Silvia,Flores,Dominguez,85,168,80.7,37143128Z,085353903043
2838,Male,Barcelona,Spain,Diego,Moreno,Cortes,81,186,72.3,29814840D,089327858455
2839,Female,Barcelona,Spain,Victoria,Roca,Ramirez,60,151.3,48.2,90634024V,088049959843
2840,Male,Barcelona,Spain,Roberto,Cabrera,Lopez,18,173.7,92,19593386P,084565630018
